chi-0_fa,chi-1_fa,chi-2_fa,chi-3_fa,chi-4_fa,chi-5_fa,Z-0_fa,Z-1_fa,Z-2_fa,Z-3_fa,Z-4_fa,Z-5_fa,I-0_fa,I-1_fa,I-2_fa,I-3_fa,I-4_fa,I-5_fa,T-0_fa,T-1_fa,T-2_fa,T-3_fa,T-4_fa,T-5_fa,S-0_fa,S-1_fa,S-2_fa,S-3_fa,S-4_fa,S-5_fa,chi-0_ma,chi-1_ma,chi-2_ma,chi-3_ma,chi-4_ma,chi-5_ma,Z-0_ma,Z-1_ma,Z-2_ma,Z-3_ma,Z-4_ma,Z-5_ma,I-0_ma,I-1_ma,I-2_ma,I-3_ma,I-4_ma,I-5_ma,T-0_ma,T-1_ma,T-2_ma,T-3_ma,T-4_ma,T-5_ma,S-0_ma,S-1_ma,S-2_ma,S-3_ma,S-4_ma,S-5_ma,chi-0_md,chi-1_md,chi-2_md,chi-3_md,chi-4_md,chi-5_md,Z-0_md,Z-1_md,Z-2_md,Z-3_md,Z-4_md,Z-5_md,I-0_md,I-1_md,I-2_md,I-3_md,I-4_md,I-5_md,T-0_md,T-1_md,T-2_md,T-3_md,T-4_md,T-5_md,S-0_md,S-1_md,S-2_md,S-3_md,S-4_md,S-5_md,distance,barrier,smiles,filename
214.6894,473.154,845.0908,968.0468,1150.2568,1368.9356,6809.0,6934.0,7690.0,9686.0,6052.0,2936.0,36.0,74.0,134.0,158.0,192.0,230.0,208.0,520.0,750.0,876.0,932.0,854.0,14.2599,36.7414,56.5626,67.2668,77.163,72.5144,214.6894,473.154,845.0908,968.0468,1150.2568,1368.9356,6809.0,6934.0,7690.0,9686.0,6052.0,2936.0,36.0,74.0,134.0,158.0,192.0,230.0,208.0,520.0,750.0,876.0,932.0,854.0,14.2599,36.7414,56.5626,67.2668,77.163,72.5144,214.6894,473.154,845.0908,968.0468,1150.2568,1368.9356,6809.0,6934.0,7690.0,9686.0,6052.0,2936.0,36.0,74.0,134.0,158.0,192.0,230.0,208.0,520.0,750.0,876.0,932.0,854.0,14.2599,36.7414,56.5626,67.2668,77.163,72.5144,0.8665,10.1,[Ir](n1ccnc1)([C-]1N(C)CCN(C)1)(C#[N+]C)(S)[H],ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
151.4791,322.334,559.3632,635.0792,648.566,530.4584,7675.0,9636.0,7732.0,7988.0,4240.0,1592.0,23.0,48.0,82.0,100.0,100.0,80.0,130.0,332.0,482.0,452.0,372.0,280.0,11.3418,27.6218,42.185,46.115,42.3292,29.4896,151.4791,322.334,559.3632,635.0792,648.566,530.4584,7675.0,9636.0,7732.0,7988.0,4240.0,1592.0,23.0,48.0,82.0,100.0,100.0,80.0,130.0,332.0,482.0,452.0,372.0,280.0,11.3418,27.6218,42.185,46.115,42.3292,29.4896,151.4791,322.334,559.3632,635.0792,648.566,530.4584,7675.0,9636.0,7732.0,7988.0,4240.0,1592.0,23.0,48.0,82.0,100.0,100.0,80.0,130.0,332.0,482.0,452.0,372.0,280.0,11.3418,27.6218,42.185,46.115,42.3292,29.4896,0.908,11.5,[Ir](n1ccnc1)(n1ccnc1)(C#[O+])([Br])[H],ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1
208.6839,424.7944,719.1742,998.999,1420.6854,1323.21,7847.0,11980.0,12486.0,9922.0,6380.0,3576.0,35.0,70.0,126.0,168.0,242.0,206.0,196.0,496.0,740.0,908.0,878.0,776.0,15.0486,39.1832,62.9834,78.8926,84.0556,72.2128,208.6839,424.7944,719.1742,998.999,1420.6854,1323.21,7847.0,11980.0,12486.0,9922.0,6380.0,3576.0,35.0,70.0,126.0,168.0,242.0,206.0,196.0,496.0,740.0,908.0,878.0,776.0,15.0486,39.1832,62.9834,78.8926,84.0556,72.2128,208.6839,424.7944,719.1742,998.999,1420.6854,1323.21,7847.0,11980.0,12486.0,9922.0,6380.0,3576.0,35.0,70.0,126.0,168.0,242.0,206.0,196.0,496.0,740.0,908.0,878.0,776.0,15.0486,39.1832,62.9834,78.8926,84.0556,72.2128,0.9906,8.2,[Ir]([As+](C)(C)C)([p+]1ccccc1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
332.8625,750.81,1293.704,1730.987,2145.8144,2741.6020000000008,8417.0,12582.0,12892.0,17734.0,18320.0,14038.0,57.0,122.0,214.0,292.0,362.0,460.0,336.0,876.0,1364.0,1758.0,2062.0,2318.0,23.9135,62.4174,101.3394,133.5768,164.4798,187.4824,332.8625,750.81,1293.704,1730.987,2145.8144,2741.6020000000008,8417.0,12582.0,12892.0,17734.0,18320.0,14038.0,57.0,122.0,214.0,292.0,362.0,460.0,336.0,876.0,1364.0,1758.0,2062.0,2318.0,23.9135,62.4174,101.3394,133.5768,164.4798,187.4824,332.8625,750.81,1293.704,1730.987,2145.8144,2741.6020000000008,8417.0,12582.0,12892.0,17734.0,18320.0,14038.0,57.0,122.0,214.0,292.0,362.0,460.0,336.0,876.0,1364.0,1758.0,2062.0,2318.0,23.9135,62.4174,101.3394,133.5768,164.4798,187.4824,0.9405,7.1,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([C-]1N(C)CCN(C)1)(C#[N+][H])([Br])[H],ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1
213.1731,437.4014,752.8858,1040.9834,1462.6614,1334.701,6807.0,7136.0,10430.0,7878.0,5404.0,3132.0,35.0,70.0,126.0,168.0,242.0,206.0,196.0,496.0,740.0,908.0,878.0,776.0,14.147,36.275,57.8568,74.029,80.3692,70.7386,213.1731,437.4014,752.8858,1040.9834,1462.6614,1334.701,6807.0,7136.0,10430.0,7878.0,5404.0,3132.0,35.0,70.0,126.0,168.0,242.0,206.0,196.0,496.0,740.0,908.0,878.0,776.0,14.147,36.275,57.8568,74.029,80.3692,70.7386,213.1731,437.4014,752.8858,1040.9834,1462.6614,1334.701,6807.0,7136.0,10430.0,7878.0,5404.0,3132.0,35.0,70.0,126.0,168.0,242.0,206.0,196.0,496.0,740.0,908.0,878.0,776.0,14.147,36.275,57.8568,74.029,80.3692,70.7386,0.8936,7.1,[Ir]([P+](C)(C)C)([n+]1ccccc1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
296.296,644.163,1071.6588,1465.4664,1737.639,2238.63,7453.0,9724.0,10904.0,13898.0,14938.0,11868.0,49.0,104.0,174.0,244.0,288.0,360.0,278.0,720.0,1092.0,1370.0,1564.0,1758.0,22.0132,55.9792,87.9578,114.9906,136.2774,156.7844,296.296,644.163,1071.6588,1465.4664,1737.639,2238.63,7453.0,9724.0,10904.0,13898.0,14938.0,11868.0,49.0,104.0,174.0,244.0,288.0,360.0,278.0,720.0,1092.0,1370.0,1564.0,1758.0,22.0132,55.9792,87.9578,114.9906,136.2774,156.7844,296.296,644.163,1071.6588,1465.4664,1737.639,2238.63,7453.0,9724.0,10904.0,13898.0,14938.0,11868.0,49.0,104.0,174.0,244.0,288.0,360.0,278.0,720.0,1092.0,1370.0,1564.0,1758.0,22.0132,55.9792,87.9578,114.9906,136.2774,156.7844,0.8862,10.9,[Ir]([n+]1ccncc1)([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(C#[O+])([Cl])[H],ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_chloride_1_smi1_1_s_1
173.7146,369.068,598.3682,760.3832,829.0592,829.5344,6593.0,5396.0,7590.0,6714.0,5096.0,2246.0,27.0,56.0,90.0,118.0,134.0,130.0,146.0,366.0,528.0,608.0,558.0,450.0,12.5499,30.75,45.28100000000001,54.9006,55.1398,47.5078,173.7146,369.068,598.3682,760.3832,829.0592,829.5344,6593.0,5396.0,7590.0,6714.0,5096.0,2246.0,27.0,56.0,90.0,118.0,134.0,130.0,146.0,366.0,528.0,608.0,558.0,450.0,12.5499,30.75,45.28100000000001,54.9006,55.1398,47.5078,173.7146,369.068,598.3682,760.3832,829.0592,829.5344,6593.0,5396.0,7590.0,6714.0,5096.0,2246.0,27.0,56.0,90.0,118.0,134.0,130.0,146.0,366.0,528.0,608.0,558.0,450.0,12.5499,30.75,45.28100000000001,54.9006,55.1398,47.5078,1.0194,9.2,[Ir]([n+]1ccncc1)([n+]1ccncc1)(C#[N+][H])(C#N)[H],ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1
211.958,433.2774,782.4824,1020.597,1454.559,1363.1256,7663.0,10532.0,11508.0,9380.0,5420.0,3052.0,34.0,68.0,128.0,164.0,238.0,204.0,196.0,498.0,748.0,884.0,870.0,760.0,13.8346,36.07,58.7844,72.4724,78.3862,68.1724,211.958,433.2774,782.4824,1020.597,1454.559,1363.1256,7663.0,10532.0,11508.0,9380.0,5420.0,3052.0,34.0,68.0,128.0,164.0,238.0,204.0,196.0,498.0,748.0,884.0,870.0,760.0,13.8346,36.07,58.7844,72.4724,78.3862,68.1724,211.958,433.2774,782.4824,1020.597,1454.559,1363.1256,7663.0,10532.0,11508.0,9380.0,5420.0,3052.0,34.0,68.0,128.0,164.0,238.0,204.0,196.0,498.0,748.0,884.0,870.0,760.0,13.8346,36.07,58.7844,72.4724,78.3862,68.1724,0.9499,6.9,[Ir]([As+](C)(C)C)([N+]1=COCC1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
253.403,557.471,993.0534,1140.607,1486.8426,1837.057,6701.0,5506.0,8674.0,11214.0,7092.0,4048.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,16.1387,41.716,64.3624,80.5136,99.4092,99.2004,253.403,557.471,993.0534,1140.607,1486.8426,1837.057,6701.0,5506.0,8674.0,11214.0,7092.0,4048.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,16.1387,41.716,64.3624,80.5136,99.4092,99.2004,253.403,557.471,993.0534,1140.607,1486.8426,1837.057,6701.0,5506.0,8674.0,11214.0,7092.0,4048.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,16.1387,41.716,64.3624,80.5136,99.4092,99.2004,0.9515,11.4,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)CCN(C)1)(C#[N+]C)(C#C[H])[H],ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
184.5367,382.612,663.7758,870.9814,1198.319,882.7860000000002,8895.0,16068.0,12974.0,10234.0,6820.0,3264.0,33.0,66.0,120.0,152.0,218.0,150.0,186.0,464.0,678.0,788.0,714.0,660.0,14.7199,38.0618,60.577,72.5234,75.6,55.6268,184.5367,382.612,663.7758,870.9814,1198.319,882.7860000000002,8895.0,16068.0,12974.0,10234.0,6820.0,3264.0,33.0,66.0,120.0,152.0,218.0,150.0,186.0,464.0,678.0,788.0,714.0,660.0,14.7199,38.0618,60.577,72.5234,75.6,55.6268,184.5367,382.612,663.7758,870.9814,1198.319,882.7860000000002,8895.0,16068.0,12974.0,10234.0,6820.0,3264.0,33.0,66.0,120.0,152.0,218.0,150.0,186.0,464.0,678.0,788.0,714.0,660.0,14.7199,38.0618,60.577,72.5234,75.6,55.6268,0.9249,9.5,[Ir]([As+](C)(C)C)([p+]1ccccc1)(C#[N+]C)([Br])[H],ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1
184.3241,396.302,700.1356,775.1928,852.2426,897.3528,6575.0,5396.0,7622.0,7684.0,3682.0,2322.0,29.0,60.0,106.0,124.0,134.0,138.0,166.0,416.0,592.0,606.0,594.0,552.0,12.3381,31.1812,47.5658,53.5084,54.0954,49.2422,184.3241,396.302,700.1356,775.1928,852.2426,897.3528,6575.0,5396.0,7622.0,7684.0,3682.0,2322.0,29.0,60.0,106.0,124.0,134.0,138.0,166.0,416.0,592.0,606.0,594.0,552.0,12.3381,31.1812,47.5658,53.5084,54.0954,49.2422,184.3241,396.302,700.1356,775.1928,852.2426,897.3528,6575.0,5396.0,7622.0,7684.0,3682.0,2322.0,29.0,60.0,106.0,124.0,134.0,138.0,166.0,416.0,592.0,606.0,594.0,552.0,12.3381,31.1812,47.5658,53.5084,54.0954,49.2422,1.0105,9.9,[Ir](n1ccnc1)([N+]1=COCC1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
347.6299,747.459,1290.4448,1851.9642,2464.917,3281.385,8599.0,14136.0,14340.0,18438.0,19314.0,15612.0,61.0,126.0,226.0,326.0,426.0,564.0,352.0,922.0,1412.0,1886.0,2262.0,2514.0,25.023000000000003,64.9704,106.5262,146.955,187.0752,216.1758,347.6299,747.459,1290.4448,1851.9642,2464.917,3281.385,8599.0,14136.0,14340.0,18438.0,19314.0,15612.0,61.0,126.0,226.0,326.0,426.0,564.0,352.0,922.0,1412.0,1886.0,2262.0,2514.0,25.023000000000003,64.9704,106.5262,146.955,187.0752,216.1758,347.6299,747.459,1290.4448,1851.9642,2464.917,3281.385,8599.0,14136.0,14340.0,18438.0,19314.0,15612.0,61.0,126.0,226.0,326.0,426.0,564.0,352.0,922.0,1412.0,1886.0,2262.0,2514.0,25.023000000000003,64.9704,106.5262,146.955,187.0752,216.1758,0.8338,5.5,[Ir]([P+](CC)(CC)CC)([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(C#[O+])([Br])[H],ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_bromide_1_smi1_1_s_1
187.405,391.848,676.8874,879.5408,1240.3254,1012.8304,6691.0,6784.0,8792.0,7184.0,3748.0,2158.0,32.0,64.0,116.0,148.0,216.0,164.0,180.0,454.0,678.0,780.0,734.0,650.0,12.9139,33.4628,52.5478,65.0144,68.7558,55.4962,187.405,391.848,676.8874,879.5408,1240.3254,1012.8304,6691.0,6784.0,8792.0,7184.0,3748.0,2158.0,32.0,64.0,116.0,148.0,216.0,164.0,180.0,454.0,678.0,780.0,734.0,650.0,12.9139,33.4628,52.5478,65.0144,68.7558,55.4962,187.405,391.848,676.8874,879.5408,1240.3254,1012.8304,6691.0,6784.0,8792.0,7184.0,3748.0,2158.0,32.0,64.0,116.0,148.0,216.0,164.0,180.0,454.0,678.0,780.0,734.0,650.0,12.9139,33.4628,52.5478,65.0144,68.7558,55.4962,0.9038,8.0,[Ir]([P+](C)(C)C)(n1ccnc1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
157.9816,333.18300000000005,571.888,669.8924,686.607,606.8092,7711.0,9706.0,7802.0,8076.0,5266.0,2242.0,24.0,50.0,84.0,104.0,108.0,92.0,134.0,338.0,484.0,494.0,414.0,312.0,11.9347,28.8224,43.37,49.3778,46.5108,34.673,157.9816,333.18300000000005,571.888,669.8924,686.607,606.8092,7711.0,9706.0,7802.0,8076.0,5266.0,2242.0,24.0,50.0,84.0,104.0,108.0,92.0,134.0,338.0,484.0,494.0,414.0,312.0,11.9347,28.8224,43.37,49.3778,46.5108,34.673,157.9816,333.18300000000005,571.888,669.8924,686.607,606.8092,7711.0,9706.0,7802.0,8076.0,5266.0,2242.0,24.0,50.0,84.0,104.0,108.0,92.0,134.0,338.0,484.0,494.0,414.0,312.0,11.9347,28.8224,43.37,49.3778,46.5108,34.673,0.9061,12.6,[Ir]([n+]1ccncc1)(n1ccnc1)(C#[O+])([Br])[H],ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1
204.5697,420.3304,727.2310000000001,971.6614,1393.2858,1271.9816,6783.0,7078.0,10364.0,7780.0,4474.0,2708.0,33.0,66.0,120.0,156.0,228.0,192.0,186.0,472.0,710.0,840.0,816.0,702.0,13.3868,34.443000000000005,55.441,69.0194,75.0334,64.4534,204.5697,420.3304,727.2310000000001,971.6614,1393.2858,1271.9816,6783.0,7078.0,10364.0,7780.0,4474.0,2708.0,33.0,66.0,120.0,156.0,228.0,192.0,186.0,472.0,710.0,840.0,816.0,702.0,13.3868,34.443000000000005,55.441,69.0194,75.0334,64.4534,204.5697,420.3304,727.2310000000001,971.6614,1393.2858,1271.9816,6783.0,7078.0,10364.0,7780.0,4474.0,2708.0,33.0,66.0,120.0,156.0,228.0,192.0,186.0,472.0,710.0,840.0,816.0,702.0,13.3868,34.443000000000005,55.441,69.0194,75.0334,64.4534,0.8563,7.2,[Ir]([P+](C)(C)C)(n1ccnc1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
177.7776,357.5,632.9946,863.4722,1237.428,763.2548,7549.0,10546.0,9002.0,6966.0,4230.0,1988.0,29.0,58.0,104.0,138.0,206.0,124.0,162.0,410.0,620.0,720.0,610.0,472.0,12.3293,32.1386,50.0004,61.1818,60.71100000000001,41.7204,177.7776,357.5,632.9946,863.4722,1237.428,763.2548,7549.0,10546.0,9002.0,6966.0,4230.0,1988.0,29.0,58.0,104.0,138.0,206.0,124.0,162.0,410.0,620.0,720.0,610.0,472.0,12.3293,32.1386,50.0004,61.1818,60.71100000000001,41.7204,177.7776,357.5,632.9946,863.4722,1237.428,763.2548,7549.0,10546.0,9002.0,6966.0,4230.0,1988.0,29.0,58.0,104.0,138.0,206.0,124.0,162.0,410.0,620.0,720.0,610.0,472.0,12.3293,32.1386,50.0004,61.1818,60.71100000000001,41.7204,1.0013,18.5,[Ir]([n+]1ccncc1)([As+](C)(C)C)(C#[N+][H])(F)[H],ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1
245.1996,488.2314,881.9848,1351.6564,2131.8004,2406.609,7005.0,8680.0,12412.0,10060.0,6586.0,3582.0,42.0,82.0,160.0,234.0,364.0,396.0,242.0,636.0,992.0,1358.0,1480.0,1206.0,15.6368,41.3286,70.3406,99.2408,119.8672,110.5002,245.1996,488.2314,881.9848,1351.6564,2131.8004,2406.609,7005.0,8680.0,12412.0,10060.0,6586.0,3582.0,42.0,82.0,160.0,234.0,364.0,396.0,242.0,636.0,992.0,1358.0,1480.0,1206.0,15.6368,41.3286,70.3406,99.2408,119.8672,110.5002,245.1996,488.2314,881.9848,1351.6564,2131.8004,2406.609,7005.0,8680.0,12412.0,10060.0,6586.0,3582.0,42.0,82.0,160.0,234.0,364.0,396.0,242.0,636.0,992.0,1358.0,1480.0,1206.0,15.6368,41.3286,70.3406,99.2408,119.8672,110.5002,0.8688,6.5,[Ir]([P+](CC)(CC)CC)([P+](C)(C)C)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1
171.08900000000003,356.504,595.5716,863.909,1208.144,881.383,7889.0,13068.0,10930.0,8132.0,4680.0,2204.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,13.7309,36.1784,57.67,71.1374,71.5034,48.218,171.08900000000003,356.504,595.5716,863.909,1208.144,881.383,7889.0,13068.0,10930.0,8132.0,4680.0,2204.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,13.7309,36.1784,57.67,71.1374,71.5034,48.218,171.08900000000003,356.504,595.5716,863.909,1208.144,881.383,7889.0,13068.0,10930.0,8132.0,4680.0,2204.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,13.7309,36.1784,57.67,71.1374,71.5034,48.218,0.9524,6.4,[Ir]([As+](C)(C)C)([p+]1ccccc1)(C#[N+][H])(S)[H],ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1
241.2836,505.564,909.6746,1156.2542,1700.0956,1684.9696,6833.0,7118.0,9446.0,10380.0,6324.0,3904.0,41.0,82.0,154.0,192.0,292.0,276.0,236.0,592.0,888.0,1120.0,1184.0,1204.0,15.454,40.3306,63.8516,83.17,98.5056,92.5002,241.2836,505.564,909.6746,1156.2542,1700.0956,1684.9696,6833.0,7118.0,9446.0,10380.0,6324.0,3904.0,41.0,82.0,154.0,192.0,292.0,276.0,236.0,592.0,888.0,1120.0,1184.0,1204.0,15.454,40.3306,63.8516,83.17,98.5056,92.5002,241.2836,505.564,909.6746,1156.2542,1700.0956,1684.9696,6833.0,7118.0,9446.0,10380.0,6324.0,3904.0,41.0,82.0,154.0,192.0,292.0,276.0,236.0,592.0,888.0,1120.0,1184.0,1204.0,15.454,40.3306,63.8516,83.17,98.5056,92.5002,0.9641,14.2,[Ir]([P+](C)(C)C)([C-]1N(C)CCN(C)1)(C#[N+]C)(N=C=O)[H],ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1
217.6759,454.054,824.0328,1115.5742,1616.8588,1467.4252,7001.0,7106.0,9592.0,10710.0,6038.0,3996.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,14.9283,37.882,60.5596,80.0274,92.4606,81.2456,217.6759,454.054,824.0328,1115.5742,1616.8588,1467.4252,7001.0,7106.0,9592.0,10710.0,6038.0,3996.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,14.9283,37.882,60.5596,80.0274,92.4606,81.2456,217.6759,454.054,824.0328,1115.5742,1616.8588,1467.4252,7001.0,7106.0,9592.0,10710.0,6038.0,3996.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,14.9283,37.882,60.5596,80.0274,92.4606,81.2456,0.9576,14.7,[Ir]([P+](C)(C)C)([C-]1N(C)CCN(C)1)(C#[O+])(N=C=S)[H],ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1
158.5579,326.822,581.4564,662.9048,689.3252,548.4104,6531.0,5632.0,6640.0,6324.0,2680.0,1384.0,23.0,48.0,82.0,100.0,100.0,80.0,130.0,332.0,482.0,452.0,372.0,280.0,10.5463,26.4436,39.9146,42.8384,38.442,28.2168,158.5579,326.822,581.4564,662.9048,689.3252,548.4104,6531.0,5632.0,6640.0,6324.0,2680.0,1384.0,23.0,48.0,82.0,100.0,100.0,80.0,130.0,332.0,482.0,452.0,372.0,280.0,10.5463,26.4436,39.9146,42.8384,38.442,28.2168,158.5579,326.822,581.4564,662.9048,689.3252,548.4104,6531.0,5632.0,6640.0,6324.0,2680.0,1384.0,23.0,48.0,82.0,100.0,100.0,80.0,130.0,332.0,482.0,452.0,372.0,280.0,10.5463,26.4436,39.9146,42.8384,38.442,28.2168,0.9946,23.9,[Ir](n1ccnc1)(n1ccnc1)(C#[O+])(F)[H],ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1
190.8793,397.5504,649.5448,856.5328,951.5184,1006.9328,6685.0,5690.0,9146.0,7154.0,5712.0,2804.0,28.0,58.0,94.0,126.0,144.0,148.0,152.0,384.0,558.0,654.0,620.0,500.0,13.0228,31.7302,48.1866,58.4962,60.3812,54.3892,190.8793,397.5504,649.5448,856.5328,951.5184,1006.9328,6685.0,5690.0,9146.0,7154.0,5712.0,2804.0,28.0,58.0,94.0,126.0,144.0,148.0,152.0,384.0,558.0,654.0,620.0,500.0,13.0228,31.7302,48.1866,58.4962,60.3812,54.3892,190.8793,397.5504,649.5448,856.5328,951.5184,1006.9328,6685.0,5690.0,9146.0,7154.0,5712.0,2804.0,28.0,58.0,94.0,126.0,144.0,148.0,152.0,384.0,558.0,654.0,620.0,500.0,13.0228,31.7302,48.1866,58.4962,60.3812,54.3892,0.9803,11.2,[Ir]([n+]1ccncc1)([n+]1ccncc1)(C#[N+][H])([N+](=O)([O-]))[H],ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1
339.7506,738.8114,1216.7458,1669.9184,2051.7744,2789.629000000001,7353.0,8504.0,12878.0,14976.0,15748.0,13176.0,56.0,118.0,198.0,276.0,332.0,440.0,316.0,814.0,1226.0,1574.0,1904.0,2258.0,23.8619,61.0382,96.5658,127.0894,155.2624,189.0238,339.7506,738.8114,1216.7458,1669.9184,2051.7744,2789.629000000001,7353.0,8504.0,12878.0,14976.0,15748.0,13176.0,56.0,118.0,198.0,276.0,332.0,440.0,316.0,814.0,1226.0,1574.0,1904.0,2258.0,23.8619,61.0382,96.5658,127.0894,155.2624,189.0238,339.7506,738.8114,1216.7458,1669.9184,2051.7744,2789.629000000001,7353.0,8504.0,12878.0,14976.0,15748.0,13176.0,56.0,118.0,198.0,276.0,332.0,440.0,316.0,814.0,1226.0,1574.0,1904.0,2258.0,23.8619,61.0382,96.5658,127.0894,155.2624,189.0238,0.8699,8.0,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([n+]1ccccc1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
211.2636,444.381,753.7486,935.9372,1148.1246,1235.5336,6699.0,5622.0,8256.0,9622.0,5846.0,3474.0,33.0,68.0,116.0,146.0,180.0,192.0,184.0,462.0,674.0,808.0,818.0,704.0,14.2241,35.3232,53.2088,66.2226,74.03399999999998,68.1956,211.2636,444.381,753.7486,935.9372,1148.1246,1235.5336,6699.0,5622.0,8256.0,9622.0,5846.0,3474.0,33.0,68.0,116.0,146.0,180.0,192.0,184.0,462.0,674.0,808.0,818.0,704.0,14.2241,35.3232,53.2088,66.2226,74.03399999999998,68.1956,211.2636,444.381,753.7486,935.9372,1148.1246,1235.5336,6699.0,5622.0,8256.0,9622.0,5846.0,3474.0,33.0,68.0,116.0,146.0,180.0,192.0,184.0,462.0,674.0,808.0,818.0,704.0,14.2241,35.3232,53.2088,66.2226,74.03399999999998,68.1956,0.9642,20.2,[Ir]([C-]1N(C)C=CN(C)1)([n+]1ccccc1)(C#[O+])(N=C=O)[H],ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1
263.5864,535.1584,961.8022,1388.489,2191.6904,2613.663,7893.0,12208.0,13746.0,12420.0,8480.0,4800.0,46.0,90.0,174.0,242.0,378.0,436.0,264.0,680.0,1036.0,1434.0,1658.0,1540.0,17.0105,45.3278,75.9516,104.5456,129.7314,128.7026,263.5864,535.1584,961.8022,1388.489,2191.6904,2613.663,7893.0,12208.0,13746.0,12420.0,8480.0,4800.0,46.0,90.0,174.0,242.0,378.0,436.0,264.0,680.0,1036.0,1434.0,1658.0,1540.0,17.0105,45.3278,75.9516,104.5456,129.7314,128.7026,263.5864,535.1584,961.8022,1388.489,2191.6904,2613.663,7893.0,12208.0,13746.0,12420.0,8480.0,4800.0,46.0,90.0,174.0,242.0,378.0,436.0,264.0,680.0,1036.0,1434.0,1658.0,1540.0,17.0105,45.3278,75.9516,104.5456,129.7314,128.7026,0.8518,5.3,[Ir]([P+](CC)(CC)CC)([As+](C)(C)C)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
